Video ID,Video Title,Comment ID,Author,Published Time,Likes,Comment Text
qNImue9D28Q,hi me in 1 year,UgwWYCFpC6j2jTlQPVt4AaABAg,@TransformationTube,2 years ago,2.4K,Claim your “see this exactly 1 year before it premiers) ticket right here
qNImue9D28Q,hi me in 1 year,UgzdHFhXUgI5bH0C2Bh4AaABAg,@nuqi,1 year ago,1K,"I miss this room, thats where it all happened 💯"
qNImue9D28Q,hi me in 1 year,UgxpbV02AIcZl9-elqd4AaABAg,@goat.ccp7,6 months ago,9,16 million to 33 million is very crazy bro love you speed ❤
qNImue9D28Q,hi me in 1 year,UgwdTTkocuLCl5gEbvt4AaABAg,@willhelm.s,1 year ago,790,"U are blessed, and u deserve all the good 🫡"
qNImue9D28Q,hi me in 1 year,UgxLE9yKbKj9kXWFeOl4AaABAg,@Nixka,1 year ago,785,Lets all appreciate how far our boy Darren has come ❤
qNImue9D28Q,hi me in 1 year,UgzBuSfTKUH0M0tQTr54AaABAg,,1 year ago,550,"Speed came so far in life, CONGRATZ! ❤"
qNImue9D28Q,hi me in 1 year,Ugz7Y8ENkI7L-9ZN7rt4AaABAg,@CandiOsaka,6 months ago,4,I love Speed and his personality is so shining through us all!! I love his outlook on life!! Hes really mature but yet funny at same time and hes like a hero practically!
qNImue9D28Q,hi me in 1 year,UgzQp-Mjm89k9gqOhs94AaABAg,@Arcdarkalpha,1 year ago,321,"God bless you brother 
Thanks for making people's life a little  bit more entertaining"
qNImue9D28Q,hi me in 1 year,UgxXZCRmOavq9nz-5dV4AaABAg,@darvinvlogs339,2 years ago,80,"I prayy whoever eyes catch this comment god gives the strength you need to over come every battle you’re facing. May the dark thoughts and overthinking, the doubt exit your mind right now. May replace confusion. May peace and calmness fill in your life. ❤️"
qNImue9D28Q,hi me in 1 year,UgyHWhxaAykMv_dRk8x4AaABAg,@ShuffleGamer,2 years ago,33,⬇ who's here before it premieres?
qNImue9D28Q,hi me in 1 year,Ugw9B250T0tbD0OrDh14AaABAg,@LilChuky7,1 year ago,11,Friend I'm Your New Fans Now And I Will Always Follow You Currents God Bless You Keep it up
qNImue9D28Q,hi me in 1 year,UgySLxl5ZyjQcUwr5wh4AaABAg,@zombae9563,1 year ago,135,love you speed youll be great continue being a genuine person
qNImue9D28Q,hi me in 1 year,Ugzxizrjtc0-qaYOe2l4AaABAg,@udayhd,1 year ago,124,ahhh the bedroom brings back memories!!!
qNImue9D28Q,hi me in 1 year,UgyfbKk_DHo0nEOBJhF4AaABAg,@shahid5499,2 years ago,23,"I'll see myself here next year. I wish everything went well as I'm going to start my college soon. I want to look back and see how much I've changed in a year... Future me, your past you is rooting for you.. LoL!! 😂😂. ALL THE BEST!!!"
qNImue9D28Q,hi me in 1 year,UgwpId-JQwEEA_XKkHh4AaABAg,@musiqcaviar,1 month ago,2,proud of you kid. keep changing the world
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgwyfVkY4GoGvdHiHiN4AaABAg,@SpeedUniverse,1 year ago,2.1K,New ERA of WWE is coming!!🔥
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgxgNhZmQvrD4FnhTgN4AaABAg,@tanmaymahajan6055,1 year ago,2.2K,Bro called R-Truth KSI😭
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgxWczCExNjccusiWUR4AaABAg,@HeadSh0tboi,1 year ago,413,"IShowSpeed:*barks*

Dominik:wtf💀"
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgzqgX44wg7qaci1N6Z4AaABAg,@richie404,1 year ago,95,"Speed really called R-Truth KSI. 😂

Hilarious seeing him Bark at Dominik, while still hating Randy Orton after getting the Sparta kick and RKO. And gotta say, the way he announced CM Punk and Braun Strowman in the draft was Great."
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgypN3i6UDCtGx_uBYZ4AaABAg,@adinkhan156,1 year ago,45,"The way Miz treated you like a real Homie , respect for him , he is really humble irl"
xAPyVbRuAnI,IShowSpeed at WWE Raw,Ugxk7gVRU0FmAKcwNUZ4AaABAg,@briskxkenshin,1 year ago,460,"I respect speed hella because he never changes no matter who is around, mans really just barked and dropped infront of patrick mahomes like nothing 😂"
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgzlymQsSCCq0AsxBQd4AaABAg,@WiatOp,1 year ago,573,Rare footage of Ishowmeat getting bullied at WWE history 💀💀
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgwTzU-Vcd8f8C-tLmd4AaABAg,@Man-United-fan2010,1 year ago,238,“KSI MAN WHATS UP” to R-Truth killed me😂😂😂
xAPyVbRuAnI,IShowSpeed at WWE Raw,Ugx1UKS_pHZtA5aWXid4AaABAg,@ih4t3sch00l,5 months ago,10,4:01 bro got revenge
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgxSGoy0nK38qIzccwV4AaABAg,@paxryderakakirbybisharp2310,1 year ago,37,3:45 Dominik couldn't caculate Speed's barking for a moment..😂😂😂
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgyWUYie5ZaCfJkG1dt4AaABAg,@SurferFN,1 year ago,228,0:03 casually says “we’re at Patrick Mahomes crib”
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgzP3FuOR6zZ5Umxa5R4AaABAg,@henryakinyemiYT,1 year ago (edited),124,4:01 Speed punching Randy's Poster had me dying
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgySCbanCUJn5PVuGjJ4AaABAg,@kadharefinley224,1 year ago (edited),68,"Speed doing the announcing for CM Punk was very good ngl. Pretty cool seeing him in WWE, truly in a NEW ERA 🔥🔥"
xAPyVbRuAnI,IShowSpeed at WWE Raw,Ugzo0vX_4S0Ki_CU_6J4AaABAg,@ItsAmin2005,1 year ago,35,4:04 The Miz got good sense of  humour 😂 always hated him tho but he seems to be such a good guy
xAPyVbRuAnI,IShowSpeed at WWE Raw,Ugw6yL5LLa26bi6Xhe14AaABAg,@muchasgraciassiu,1 year ago,73,"4:33"" ksi what's up Mann""😂"
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgwL8bBD5iXCx3xJpkR4AaABAg,@Solyman,1 year ago,509,Who let bro on WWE 😭😭
xAPyVbRuAnI,IShowSpeed at WWE Raw,Ugw4B_-KORmjKZrF_8l4AaABAg,@niwar.akrawi7881,1 year ago,69,3:55  what did Ishowspeed do do domnik 💀
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgxfZQwPO8V-HuI4ujh4AaABAg,@kavik5818,1 year ago,319,Bro doing multiversal side quests.
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgzNX_KlNrJmICcFlU94AaABAg,@clapz8380,1 year ago,28,4:36 that R-Truth not KSI💀😭
xAPyVbRuAnI,IShowSpeed at WWE Raw,UgxN7Lp5sYrH-YOaJP54AaABAg,@felixb2,1 year ago,13,Speed is good at announcing the wrestlers you can see how hype the crowd got
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgyDKOSTy52VlU1gbml4AaABAg,@mitokiZa,1 year ago,4.5K,Speed+maguire+Onana gonna be the best set ever😂😂😂
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgwOq8HJLyG-GbB76F54AaABAg,@Yechnos,1 year ago,122,Congrats bro you deserve it your a good yt and I expect you to play good! And wish you luck with your life 🙏
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgwGluwd2GREwhDZi9R4AaABAg,@alra7,1 year ago,126,"Nah after watching your highlights in the charity matches, the couldn't resist 😭😭"
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgxQfPG0qJGVw8FETfp4AaABAg,@LilXRX,1 year ago,187,I'm so happy for this guy he got what he wants.  Keep up the work and we are always here for you  speed don't let the haters win what I like about this man is that he's  funny kind and such a lovely person
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,Ugzi9IYbcvKkw9sEmMV4AaABAg,@HeisenbergFam,1 year ago,1.2K,Speed will eventually be in the same team as Ronaldo at this point
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgwjxjPowPpvm2JszzR4AaABAg,@flashXreverseX,1 year ago,773,Ten Hag will cry 😭
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,Ugx_0HVg-qUZ2QOeU1F4AaABAg,@donimaulana9421,8 months ago,11,MANCHESTER UNITED.. MY FAVOURITE CLUB.. GREETING FROM JAKARTA INDONESIA
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgynMWkDIrzQbK4pvKR4AaABAg,@DanieruOfficial,9 months ago,10,"Ten Hag: Speed you're benched
Speed: BARK BARK BARK BARK BARK BARK BARK BARK BARK"
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgxwzPzAqyYSB2r9XJx4AaABAg,@nuqi,1 year ago,197,Speed really out here racing to the top! Huge moves!
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgwwbcUVrEQKhUOkvqJ4AaABAg,@RomanGoldCup,1 year ago,146,Bradley made this journey May God bless him
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgwcVM-bRmJR0WRo8yh4AaABAg,@goatededitz11,1 year ago (edited),1K,"Speed getting a football career before gta 6 is crazy 💀

Edit: yo ty for the likes"
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgyNTB4WXL9HH1TyV9R4AaABAg,@m.motivates,1 year ago,7,Speed is too nice I’m subbing
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgyIcMYzdXd7RVq6VuR4AaABAg,@MagnaCali,1 year ago,103,6:30 Nice speed for the gift for Slipz ! huge respect
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgxliU0z9-goh1_mGOd4AaABAg,@peppapiggaming3107,1 year ago,39,happy for you man can't wait to see you play respect bro SUI
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgyzPyN8lgvDPAAlyFN4AaABAg,@Mr.HitsOfficiel2008,1 year ago,444,"If you come across this message receive peace, happiness, full of success in your life and success in all your projects as well as health ❤️❤️"
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgwXd0vBQJWBe2LH2vZ4AaABAg,@sriram_varma31,5 months ago,9,Speed and Garnacho will be best friends talkin abt Ronaldo 😂
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgzpCdlvvYKr-iA2w0V4AaABAg,@bapady,1 year ago,1.1K,Bro will be a professional bench player
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,Ugy6SlDdUI5jV_kocgp4AaABAg,@ballers510,1 year ago,467,0:19 aint go lie that was a dope edit
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgxAmuMziqGI009mVcR4AaABAg,@editz7_cc,1 year ago,793,Garnacho and Speed will have many conversations about Cristiano😂😂😂
s-fY8QvIgNY,I SIGNED to MANCHESTER UNITED..,UgwZNtmydfFi9-JHsj54AaABAg,@im_cr7_aep,5 months ago,6,"Congratulations Speed
MAN UNITED is my dream club"
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,Ugzh_lqTnRtzEEvrv5F4AaABAg,@ArmedMan124,1 year ago (edited),30K,"Randy Orton: ''Any last words?""

Speed: Ronaldo Better"
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgxuuTQo8BAgCB711fJ4AaABAg,@OlbaBolba1,1 year ago,5.3K,Now we can say speed is in his prime
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgwIjfpGxYHZs7wThmh4AaABAg,@Monkeyyy007,1 year ago (edited),16K,"Bro said "" Ronaldo Better "" before that RKO 😂😂 w speed"
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgwPhArHtNK38W76uf14AaABAg,@AdLuX222,5 months ago,63,I love how speed is just laying there and nobody comes to his rescue lmao
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgxSg5FuwSi5LyHQ6zF4AaABAg,@JackieZYT,1 year ago,3.7K,Speed getting RKO'd by Randy Orton gotta be the most random thing ever 😭
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgxwVkO_AmfH88BGgwp4AaABAg,@HamzBruh,1 year ago,4.2K,In no world did I ever see Speed getting RKO'd by Randy orton 😭
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgzSPnIbbN3hNUe8gT54AaABAg,@XODRY0FF,1 year ago,4.1K,Ishowspeed Prime 😈
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgyBXgG-svQoAl_qkm14AaABAg,@Sid24-UR24,6 months ago,39,4:54 Henry in the crowd was having fun 😂!
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,Ugx0L_EIRmvJugCZEJR4AaABAg,@RaphaelAntonioRosasCastro,1 year ago (edited),579,"Now Speed will finally be able to play in WWE 2K25.

4:46 Congratulations, you felt the RKO in the flesh."
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgyHxwcZW9-CkCgWVvR4AaABAg,@epictaf7694,1 year ago,2.4K,We got speed in WWE before gta 6 💀
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgwhS9rtDAXMQX17iRx4AaABAg,@zUGGxz,1 year ago,1.4K,"Triple H is cooking, I can smell it.

Ksi & speed get their getback on Randy on some sneak shit."
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgzmSgQSNOxuT7ezdw94AaABAg,@lukshaenthamotharan1538,3 months ago,183,Who is here after the Royal rumble 😂
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,Ugw325mQ6DQsg0YWHUV4AaABAg,@tifanymayumi242,1 year ago,456,3:53 Hearing Speed get a pop from the crowd was heartwarming 😊
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgzSHPRpUX-a6gA_35N4AaABAg,@nuqi,1 year ago (edited),580,KSI and Speed will be the ultimate tag team 💀💀
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgwiEzEbi-5Tf__07wB4AaABAg,@henryakinyemiYT,1 year ago (edited),805,When Randy Orton barked back at IShowSpeed had me dying on the floor😂
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,Ugzj8tSTkAkn_VuV5hl4AaABAg,@Koolaideonyt_VR,3 months ago,12,7:25 nice to see logan caring for speed :)
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgzRxuJ5PE3Emy8MSbp4AaABAg,@futurehype,1 year ago,103,Ksi & Speed vs Randy Orton?!? 🔥
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgwoaPcloq1JImXv2vh4AaABAg,@bazeethzubair2429,1 year ago,120,5:47 the dog is dead 🗿😂🤣🔥
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,Ugz_TMauUIoslWgcUTl4AaABAg,@alexandrei-music,1 year ago (edited),884,I don’t think we give slipz enough credit. Bro is just genuinely a great friend and wants the best for speed. When he was pulling the guy out of the ring you could just tell he loves speed because of the genuine laugh and cheering coming from the heart. You aren’t unnoticed slipz.
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UgwZrwjKYN0jOEcyOh14AaABAg,@JohnnyG10910,1 year ago,742,Logan just watching speed getting destroyed💀💀💀
CgNd7lP1-NI,i’m quitting youtube…..💔,UgwRgsxY6PhSL8BUrBB4AaABAg,@WMP17,1 year ago,12K,how many times is this dude gonna do this
CgNd7lP1-NI,i’m quitting youtube…..💔,UgyoqXa_YnINOHNo4NZ4AaABAg,@Rehan_gamerz23,1 year ago,22K,People who knew it would be a April Fool👇
CgNd7lP1-NI,i’m quitting youtube…..💔,UgzFoXO8UedgkmMArCJ4AaABAg,@tay987,1 year ago,302,Bro you never gonna quit you've done this over 3 times💀🙏
CgNd7lP1-NI,i’m quitting youtube…..💔,UgzXZprSEmtfRcNRe9B4AaABAg,@hazmatdesi,1 year ago,67,Keep doing good. My son loves your sense of humor and we both love seeing you donate money to others. Those are the best videos. Your crazy but got a big heart!
CgNd7lP1-NI,i’m quitting youtube…..💔,UgzSFgsckPF0qCW890p4AaABAg,@ImmortalKxlla,1 year ago (edited),307,The scariest part is realizing that one day this video will become reality :\
CgNd7lP1-NI,i’m quitting youtube…..💔,UgxFp6cQmtcPwpaCYrN4AaABAg,@bryanmoniteur,1 year ago,439,"- How often do you recycle jokes ?
Speed : ""YES"""
CgNd7lP1-NI,i’m quitting youtube…..💔,UgwyU3xrYVvIA1KH5_F4AaABAg,@Formula1FastestSpeed1,1 year ago,1.7K,Happy April fools day
CgNd7lP1-NI,i’m quitting youtube…..💔,UgzjJ6kEX5BBZLDES-54AaABAg,@funnyguy-ko9mc,11 months ago,11,"IPresentSwiftness, we will miss you so much, you had such an influence on us and this stream represents emotions that most humans could never understand, but I can. Thanks to this stream I was awakened to many things previously considered unimaginable.
Thank You for this exquisite stream, I will never forget this experience."
CgNd7lP1-NI,i’m quitting youtube…..💔,Ugy9Y6cZNW50HkJkEg94AaABAg,@theworld8221,1 year ago,291,speed will never change keep going bro all support
CgNd7lP1-NI,i’m quitting youtube…..💔,UgyEMmF1B-Hxtyc6Ayh4AaABAg,@Logiepogie1,1 year ago,107,"Yo speed, sorry bout what happened at Wrestlemania 40."
CgNd7lP1-NI,i’m quitting youtube…..💔,Ugw1okA3LIs7AKehw9F4AaABAg,@S.h.K15_g2v,1 year ago,25,I was crying and rambling until he finally shocked me 💗✨
CgNd7lP1-NI,i’m quitting youtube…..💔,UgwjQtB-W9UlHaczRhR4AaABAg,@ElvinRymbai,1 year ago,11,Please ishowspeed don't quit
CgNd7lP1-NI,i’m quitting youtube…..💔,Ugx-yuqnvpYZQXshXjd4AaABAg,@yanited49,1 year ago,235,Couldn’t miss Speed’s annual rendition of I’m quitting youtube
CgNd7lP1-NI,i’m quitting youtube…..💔,UgxmHjL_ka1UFtgp0jh4AaABAg,@TheReal_MilesMorales-,1 year ago,104,did the same thing last year bro😭
CgNd7lP1-NI,i’m quitting youtube…..💔,UgyjQq7YvJ7qz_1eR054AaABAg,@dsmith3606,1 year ago,156,"Ain’t nobody falling for this ish, we all see it’s April first, gotta try harder bruh"
CgNd7lP1-NI,i’m quitting youtube…..💔,UgxYOSj2mm7k-ZVdK1Z4AaABAg,@cookiexsally,1 year ago,3,I saw u in the wwe me and my family were so surprised to c u there but so happy that i even made my parents subscribe!
CgNd7lP1-NI,i’m quitting youtube…..💔,UgzT-S3l3uas7BE1Lth4AaABAg,@MrRealistBandera,1 year ago,58,"ISniffCoke, we will miss you so much, you had such an influence on us and this stream represents emotions that most humans could never understand, but i can. Thanks to this stream I was awakened to many things previously considered unimaginable. Thank you for this exquisite stream, I will never forget this experience"
CgNd7lP1-NI,i’m quitting youtube…..💔,UgwGn7vJ069XPDAUUGd4AaABAg,@Just_talksick,1 year ago,569,"My guy exhausted his ""Quiting YouTube"" card 😂. We love you , Speed.❤"
CgNd7lP1-NI,i’m quitting youtube…..💔,UgwRJ8YSTwKJpdkL7e14AaABAg,@GavriloVujcic,1 year ago (edited),132,"I am crying rn.
I hope u have a great life💔
Edit: Bruh I was joking"
CgNd7lP1-NI,i’m quitting youtube…..💔,UgyMkgYHtbgi8cXMYJ94AaABAg,@ACEunionLp1,1 year ago,2,A TRUE GOAT NEVER QUIT YOUTUBE!!😎
5j8V3wHw1ls,I Bought My First Car……,UgxlYSTQPJpC_z2h_WN4AaABAg,@Ega081,1 year ago,13K,Bros first car is worth more than my inheritance💀
5j8V3wHw1ls,I Bought My First Car……,Ugzepdrx6nb7ORRcUoB4AaABAg,@Agustboy,1 year ago,7.4K,Bro is more loyal than CR7 himself. 😂
5j8V3wHw1ls,I Bought My First Car……,UgxUrQL6HcZweXQl_f94AaABAg,@-_Krish,1 year ago,6.1K,Speed’s gonna pick up big baddies in his own car now
5j8V3wHw1ls,I Bought My First Car……,UgxsYnKPG-OujdFidUt4AaABAg,@nemasis3134,2 months ago,29,Im happy for him. Everyone deserves a moment like this.
5j8V3wHw1ls,I Bought My First Car……,UgwbUvK7vhB_VVcanOJ4AaABAg,@sisekelongidi5484,1 year ago,2.7K,My 19 year old ass just sitting across the screen eating chips and doing nothing
5j8V3wHw1ls,I Bought My First Car……,UgzVUDp0oA1c2HHHY8B4AaABAg,@Varun_reddy.k,1 year ago,3.1K,Bro more loyal than Georgina 💀
5j8V3wHw1ls,I Bought My First Car……,Ugxp1eEU_hYBN9Zv-D54AaABAg,@SurferFN,1 year ago,139,1:38 Speed finally scored 💀
5j8V3wHw1ls,I Bought My First Car……,UgzNcYrRlOB2lNmKMvJ4AaABAg,@allisonschaefer768,7 days ago,14,Team Ronaldo
5j8V3wHw1ls,I Bought My First Car……,UgwrX6dPtwQsgr0ph4J4AaABAg,@A23L,1 year ago,844,1:38 he finally scored 💀💀
5j8V3wHw1ls,I Bought My First Car……,Ugz-E9sFlNFX7FqFVbt4AaABAg,@obo9752,1 year ago,149,6:29 calm and simple 💀
5j8V3wHw1ls,I Bought My First Car……,UgwfvRvkLxt7ZHPKhcJ4AaABAg,@sibertiger_YT,1 year ago,394,"5:18 ""lamborghini hurricane"" 💀"
5j8V3wHw1ls,I Bought My First Car……,UgyHw19-nrIx9Y8blJh4AaABAg,@ethanortega7870,5 months ago,38,2:11 lambornaldo
5j8V3wHw1ls,I Bought My First Car……,Ugwx6pnlhTRPZNJ6-Ch4AaABAg,@YoursayingidkBlox,11 months ago,112,2:25 bro that scream 💀😭🙏🗿
5j8V3wHw1ls,I Bought My First Car……,Ugycr4w9zB4W0ZR2k8R4AaABAg,@anizihn,1 year ago,1K,2 Lamorghini's at 19 years old is crazy 💀🔥
5j8V3wHw1ls,I Bought My First Car……,Ugw9SP4_m7B_Zaggd9N4AaABAg,@azulazulx,1 year ago,449,4:07 bros addicted to saying chat when he’s not even live😂
5j8V3wHw1ls,I Bought My First Car……,UgxsZ4jmT3Z2sBJ1z5p4AaABAg,@engkunurmarwan6039,3 months ago,19,3:43 speed being humble he didn't forget what made him like him today
5j8V3wHw1ls,I Bought My First Car……,UgxkQ_dS0LYTa0jer-N4AaABAg,@Gojo-o8u,11 months ago,185,4:45 the buggait on the back 💀 300+
5j8V3wHw1ls,I Bought My First Car……,Ugx1ldiFolTGkcea0F54AaABAg,@dddinerokid,1 year ago,2.4K,bro quit streaming and became faze rug
5j8V3wHw1ls,I Bought My First Car……,UgxooKWChN0KJabCAz94AaABAg,@worldoforigami1017,1 year ago (edited),32,4:06 I'm sorry chat💀💀💀
5j8V3wHw1ls,I Bought My First Car……,UgxqFJX87fPX-_mkyAp4AaABAg,@tprakashtprakash4773,5 months ago,10,3:13 CONGRATULATIONS SPEED 🎉🤝💚
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgxS4s9oo7Vy4VVEllp4AaABAg,@kwazz_1208,1 year ago,12K,bros releasing his whole hard drive 💀
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",Ugxobcl7l35TGooNUGx4AaABAg,@Tschiro,1 year ago,3.7K,"Speeds voice: 🔉🔉
The beat:🔊🔊🔊🔊🔊🔊🔊"
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgxYO3fvn9wlVM0qFPx4AaABAg,@chronospa,1 year ago,4.6K,bro dropping a whole album☠️☠️
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgxDNRvWuG-hanQKIHZ4AaABAg,@waltwhitman7545,1 year ago,42,1:50 is fucking insane speed really spitting on death grips type beats
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgxZoakRZ3mcQAlrNVp4AaABAg,@YuriiFigueiiredo22,1 year ago,567,"the beat switches are crazy, props to the producers fr"
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgxupLwv6B39AzLB85B4AaABAg,@Beekayydemusiq-d6u,1 year ago,376,1:21 this part is hard🔥🔥🔥🔥🔥🔥🔥
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgxyLCy4rLEXEuh_tI54AaABAg,@Hakaitv333,1 year ago,2.9K,I think speed just posting every video he has left in his pc 💀
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgyLLo9UJOhCRBPpDpF4AaABAg,@MrVIPmama,11 months ago,31,0:43 i love this song
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgyoD5oWu8fz-JIUZ9t4AaABAg,@manlikeisaac,1 year ago,828,Bro motivates me to become better
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgxPagz-xq7IDScgYPR4AaABAg,@CLUBDADZ7FUNK,1 year ago,531,BAILE DA DZ7 🏅
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgxYmHdFqYdN4-MsJ4x4AaABAg,@GediWorldwide,1 year ago (edited),1.3K,"Live Speed❎ 
Live Song 24/24✅"
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgyD4315uPKB0Ww3fj94AaABAg,@InfiniteRaise_W,1 year ago,20,Bro going grazy this year🔥
jZRVf1SRo8E,"IShowSpeed - Seven (Official Music Video) {Prod - shonci, DJ Scheme, DJ Luan}",UgyKaaitDqn1f4qFUDR4AaABAg,@TGA314,1 year ago,1.4K,"Everybody: 🔥
Brazilians:  💀"
